baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	absLog
2410002F23Rik	2164.11478898509	-0.0383275615157476	0.0614180525095111	0.62404390809709	0.532598749613739	0.999734703812778	0.0383275615157476
2410004B18Rik	805.924079177661	-0.0626674764176955	0.0914896280244063	0.684968097159363	0.493364052802349	0.999734703812778	0.0626674764176955
2410004P03Rik	771.829796945002	0.0037309033977676	0.0893438599609088	-0.0417589233261246	0.966690880866508	0.999734703812778	0.0037309033977676
2410015M20Rik	1532.48273070646	-0.0800783488314525	0.0921242255264078	0.869243115737214	0.384714169202097	0.999734703812778	0.0800783488314525
2410016O06Rik	267.935454078973	0.0197373910999851	0.090638703473664	-0.21775897429645	0.82761691122372	0.999734703812778	0.0197373910999851
2410089E03Rik	5534.3594301432	-0.00899211929817126	0.0650686409240907	0.138194361684325	0.890086811067717	0.999734703812778	0.00899211929817126
2410131K14Rik	1934.54933473892	-0.0586789431749037	0.0646882263060478	0.907103912500036	0.364351849288262	0.999734703812778	0.0586789431749037
2510002D24Rik	471.913047514019	-0.115024580482368	0.0925035912734444	1.24346070135105	0.213698113842494	0.999734703812778	0.115024580482368
2510009E07Rik	2784.42404592544	-7.47072142419755e-05	0.0586320679267555	0.00127416986784948	0.99898335980969	0.999734703812778	7.47072142419755e-05
2510039O18Rik	914.631672877802	-0.00710502840509646	0.0809203662541505	0.0878027217867669	0.930033474449479	0.999734703812778	0.00710502840509646
2610001J05Rik	1249.68564347882	-0.0274679039572231	0.0801489602488413	0.342710671129639	0.731816133986305	0.999734703812778	0.0274679039572231
2610002M06Rik	3456.1856630085	0.0181004570486065	0.0628945466381212	-0.287790563985648	0.773507060791857	0.999734703812778	0.0181004570486065
2610008E11Rik	1550.31711962894	-0.0788721196972217	0.0646459625163933	1.2200625781884	0.2224411532663	0.999734703812778	0.0788721196972217
2610020H08Rik	103.489488341963	-0.0732528767714648	0.0986707752214302	0.742396891147107	0.457846902599783	0.999734703812778	0.0732528767714648
2610021A01Rik	1120.13378129702	0.124957418163186	0.0676673989099436	-1.84664136905111	0.064799134334459	0.687928231592805	0.124957418163186
2610028H24Rik	28.6168824578626	-0.0464506395954686	0.0837031128979814	0.554945186472136	0.578932153224746	0.999734703812778	0.0464506395954686
2610044O15Rik8	829.409329457865	-0.118161443246393	0.0796436734518882	1.48362623325973	0.137908105897754	0.93535839119852	0.118161443246393
2610301B20Rik	3240.49071620828	-0.0525607566456654	0.0671684225164402	0.782521826127457	0.43390796345679	0.999734703812778	0.0525607566456654
2610318N02Rik	29.9111677407953	0.0220578931582202	0.081647205392924	-0.270161030644803	0.787036371344808	0.999734703812778	0.0220578931582202
2610507B11Rik	11218.1279491467	0.0232715112269745	0.0540709420014422	-0.430388492701935	0.66691306464247	0.999734703812778	0.0232715112269745
2610524H06Rik	434.13837371516	-0.158277820979558	0.0936357796479275	1.6903562033091	0.0909598286173102	0.792046539052235	0.158277820979558
2700049A03Rik	551.75553699907	-0.0514797738949449	0.090872307296185	0.566506732652381	0.571049357447593	0.999734703812778	0.0514797738949449
2700060E02Rik	1723.30666642626	-0.0468180273101636	0.0790923640987071	0.591941179703958	0.553889977174939	0.999734703812778	0.0468180273101636
2700062C07Rik	382.123860915356	-0.107665810079077	0.0825101455110631	1.30487965343172	0.191933830500066	0.999734703812778	0.107665810079077
2700081O15Rik	1282.34362012163	-0.111581496514129	0.0682352382554523	1.63524740833177	0.101997193521514	0.831083619672847	0.111581496514129
2700094K13Rik	644.040608204018	-0.0904966246548195	0.0887280065350692	1.01993303116814	0.307760222729884	0.999734703812778	0.0904966246548195
2700097O09Rik	787.552989903768	0.0275749956870412	0.0765374471017852	-0.360281100705775	0.71863693113268	0.999734703812778	0.0275749956870412
2810004N23Rik	1039.51951897948	-0.0336552376266807	0.0744232811292205	0.452213838412275	0.65111493987575	0.999734703812778	0.0336552376266807
2810006K23Rik	452.453286832626	-0.0761408090964787	0.0886523886500307	0.858869233597942	0.390412665252767	0.999734703812778	0.0761408090964787
2810021J22Rik	559.468305861777	-0.0949501308998607	0.0784877704262227	1.20974427460788	0.226377035096654	0.999734703812778	0.0949501308998607
2810403A07Rik	2694.21310396622	0.108246809092604	0.0697770446314366	-1.55132407318718	0.12082404058781	0.890121779901056	0.108246809092604
2810428I15Rik	905.653985377452	-0.0276425918448052	0.0879813586824452	0.314186917078387	0.753379078615517	0.999734703812778	0.0276425918448052
2810459M11Rik	469.211306599678	-0.208347597461671	0.0879381712049367	2.3692509703906	0.0178241539371066	0.319395404466538	0.208347597461671
2810474O19Rik	872.848822815305	0.058758927741615	0.0774129485181648	-0.759032291966341	0.447833240003337	0.999734703812778	0.058758927741615
2900011O08Rik	6901.97200295761	-0.0471294029183465	0.0701996745447377	0.671362128442794	0.501989864720828	0.999734703812778	0.0471294029183465
2900026A02Rik	1214.49633299236	0.197367290707788	0.0677710238068612	-2.91226662401117	0.00358816215038301	0.0931883528579393	0.197367290707788
2900055J20Rik	64.3792396666575	0.0211541429019398	0.0963445291660144	-0.219567660821596	0.826207879708886	0.999734703812778	0.0211541429019398
3010026O09Rik	444.59083693406	-0.210867117214793	0.0853072121547128	2.47185568357767	0.0134413765533466	0.261635215542772	0.210867117214793
3110001I22Rik	86.0130883008882	0.221870746760352	0.0985728719150274	-2.25082969025809	0.0243963262862417	0.398543175674873	0.221870746760352
3110002H16Rik	952.642116190751	-0.0409765417606255	0.0832933502241099	0.49195453959258	0.622751481235418	0.999734703812778	0.0409765417606255
3110009E18Rik	66.493085455514	-0.0582053319221994	0.094186359909186	0.617980480170596	0.536588205842969	0.999734703812778	0.0582053319221994
3110035E14Rik	1125.11523354337	-0.0275107467482807	0.0753639383216373	0.36503860282448	0.715082590714012	0.999734703812778	0.0275107467482807
3110040N11Rik	240.141559591001	-0.0217852758884036	0.0967009428881012	0.225285041052937	0.821757536090156	0.999734703812778	0.0217852758884036
3110043O21Rik	1557.92126035587	0.11955732822534	0.0697723587508285	-1.71353427583413	0.0866142931761076	0.77764821556878	0.11955732822534
3110062M04Rik	170.454906222024	0.0327802883440637	0.095932158334445	-0.34170281283345	0.732574555063664	0.999734703812778	0.0327802883440637
3110070M22Rik	32.8074732084267	0.19586643297613	0.0886269314028528	-2.2100103193895	0.0271044461159966	0.424052403746627	0.19586643297613
3110082I17Rik	290.759386299792	-0.0816916954758315	0.0961471175806621	0.849653089259766	0.395517986566018	0.999734703812778	0.0816916954758315
3110082J24Rik	63.8277637265858	0.0218146456997684	0.0950388598972018	-0.229533958249963	0.818453930196131	0.999734703812778	0.0218146456997684
3300002I08Rik	57.6444884206512	0.00989279690715907	0.0968647737310948	-0.102129974872211	0.918653508897549	0.999734703812778	0.00989279690715907
3632451O06Rik	2663.96658053342	0.0270720781040733	0.0931069107248404	-0.290763358952802	0.771232310450331	0.999734703812778	0.0270720781040733
3830406C13Rik	1125.50721439244	0.0157455972531893	0.0787735980941973	-0.199884195138082	0.841571151460796	0.999734703812778	0.0157455972531893
3830408C21Rik	45.8314458900989	-0.0175998722484972	0.0912815110109541	0.19280873041623	0.847108765901028	0.999734703812778	0.0175998722484972
4430402I18Rik	251.847302769678	0.0231814938736125	0.0909915177051393	-0.254765438122846	0.798904270979448	0.999734703812778	0.0231814938736125
4833420G17Rik	1549.56194350313	-0.0547611232342753	0.0683269260918247	0.801457439497302	0.422866873726136	0.999734703812778	0.0547611232342753
4833427G06Rik	75.6186272479852	0.00490056409132178	0.0975665555105046	-0.0502279092018797	0.959940771290724	0.999734703812778	0.00490056409132178
4833439L19Rik	5107.22533190624	-0.0303244254516695	0.065491005899619	0.463031908505866	0.643341495654455	0.999734703812778	0.0303244254516695
4921507P07Rik	59.9948017960392	-0.128267524475661	0.0972094964475331	1.31949582255979	0.187003405786596	0.999734703812778	0.128267524475661
4921513D11Rik	38.7637172308042	-0.0443145657124122	0.0903423897938583	0.49051797072812	0.623767416458458	0.999734703812778	0.0443145657124122
4921524J17Rik	275.741783527804	-0.257803030293609	0.0962718318307022	2.67786563724024	0.00740929340180873	0.166915959985924	0.257803030293609
4921536K21Rik	95.4274372616878	-0.118910498415312	0.097592493033116	1.21843898766847	0.22305719690988	0.999734703812778	0.118910498415312
4930402H24Rik	8706.83297769543	0.0209079576316911	0.059389318705312	-0.352049124109939	0.724801421968899	0.999734703812778	0.0209079576316911
4930430F08Rik	900.746100449257	-0.179668447402225	0.0724873507562851	2.47861793164853	0.0131892501764816	0.258725619342042	0.179668447402225
4930432K21Rik	81.6287688045404	-0.0316882128130544	0.0986368817583724	0.32126129950742	0.748012381706012	0.999734703812778	0.0316882128130544
4930444P10Rik	78.9770824565579	0.0647878059087019	0.0979973764292636	-0.661117759162328	0.508536797096368	0.999734703812778	0.0647878059087019
4930447C04Rik	3568.21160583001	-0.0398674335921832	0.0864659151293488	0.461076870955954	0.644743455003102	0.999734703812778	0.0398674335921832
4930451G09Rik	152.527866058341	-0.0338495396084045	0.0980761321985867	0.345135343835391	0.729992623535531	0.999734703812778	0.0338495396084045
4930452B06Rik	146.042658735021	-0.0477574842723919	0.0985012500142476	0.484841403185078	0.627788850757349	0.999734703812778	0.0477574842723919
4930453N24Rik	1183.4047938463	-0.0268284655741208	0.0770776731333744	0.348070517485615	0.727787225180206	0.999734703812778	0.0268284655741208
4930502E18Rik	28.3477402330022	-0.0692866014207916	0.0851753325927153	0.813458536782014	0.415955209557614	0.999734703812778	0.0692866014207916
4930503L19Rik	909.689883601652	-0.0748054152215195	0.0794935555750584	0.941024900451051	0.346692098835886	0.999734703812778	0.0748054152215195
4930518I15Rik	39.1900578348513	-0.054241217677061	0.0910254492557399	0.59589068903871	0.551248253766848	0.999734703812778	0.054241217677061
4930522L14Rik	99.9199273429607	-0.0699965057084685	0.0985629291534074	0.710170713367529	0.47759827972514	0.999734703812778	0.0699965057084685
4930523C07Rik	178.144631417605	0.287870251336156	0.094303816913917	-3.0525832437825	0.00226880793253723	0.0631943699033488	0.287870251336156
4930524J08Rik	14.9697481134323	-0.0854878378104294	0.0688049573972421	1.24246625598312	0.21406458313343	0.999734703812778	0.0854878378104294
4930539E08Rik	151.323347284655	-0.0567830217776316	0.0982274094093139	0.578077159105526	0.563212027099327	0.999734703812778	0.0567830217776316
4930550C14Rik	32.614749659702	-0.059904578891522	0.0857127055535764	0.698899638094814	0.484614753694538	0.999734703812778	0.059904578891522
4930579G24Rik	61.7223576634324	-0.0535016729437662	0.0910371300298926	0.58769068100234	0.556739931757512	0.999734703812778	0.0535016729437662
4930590J08Rik	135.76725087779	0.188234703699002	0.0986761733304759	-1.90760035929429	0.0564428886779734	0.645273974888505	0.188234703699002
4931406C07Rik	1074.60737118172	-0.0517843001241023	0.0778543803920209	0.665143051211149	0.505959001099861	0.999734703812778	0.0517843001241023
4931406P16Rik	2376.69574821228	0.259181607922149	0.0644609939841059	-4.02075102946838	5.80128926708413e-05	0.0025575617649655	0.259181607922149
4931414P19Rik	132.675594680483	-0.198796766279248	0.0978633119950774	2.03137173907673	0.0422172990219255	0.556949471934606	0.198796766279248
4931428F04Rik	974.613269938795	0.0409597989243204	0.071942879624559	-0.569337773773765	0.569126936869642	0.999734703812778	0.0409597989243204
4932411E22Rik	1039.87101268384	-0.101190229733726	0.0948933527640186	1.06635740846217	0.286262107298069	0.999734703812778	0.101190229733726
4932438A13Rik	10564.9330671894	-0.00553217234648784	0.0562936658178365	0.0982734427775529	0.921715165678823	0.999734703812778	0.00553217234648784
4932438H23Rik	246.983328324927	-0.0478016792524402	0.0960787948623197	0.4975257997453	0.618818313972979	0.999734703812778	0.0478016792524402
4932443I19Rik	287.572896373237	-0.0880648045976984	0.0950026905545939	0.926971689786947	0.353941233289149	0.999734703812778	0.0880648045976984
4933403O08Rik	494.665255821232	-0.00396173960770988	0.0986117630442173	0.0401751219672793	0.967953511407086	0.999734703812778	0.00396173960770988
4933406P04Rik	35.8293757091962	0.032796299294399	0.0911946231309592	-0.359629747548845	0.71912403464778	0.999734703812778	0.032796299294399
4933407L21Rik	331.702971713595	-0.107834246688796	0.0926896598952208	1.16339025098047	0.244671203165703	0.999734703812778	0.107834246688796
4933408B17Rik	64.1621024357615	0.0444764516152127	0.0950146363393921	-0.468101056097746	0.639712324066086	0.999734703812778	0.0444764516152127
4933413G19Rik	72.0189650515676	-0.0328371417201175	0.0972015007731058	0.337825460090047	0.735494722328713	0.999734703812778	0.0328371417201175
4933427D14Rik	1670.55580754431	-0.0838781995927741	0.0680603423246129	1.23240931103047	0.217796224524368	0.999734703812778	0.0838781995927741
4933430I17Rik	33.7693518055622	-0.00733942365229942	0.08759654522712	0.0837866794092141	0.933226039068058	0.999734703812778	0.00733942365229942
4933434E20Rik	3726.10124572465	-0.0165055224118796	0.0746929136906516	0.220978424810671	0.825109232233286	0.999734703812778	0.0165055224118796
5031439G07Rik	8314.14389814021	0.00746447924047109	0.0656769226776886	-0.113654521803697	0.909511665173274	0.999734703812778	0.00746447924047109
5330417C22Rik	1948.80005623796	0.0205165523233263	0.0883656366420674	-0.232177949517077	0.816399803576584	0.999734703812778	0.0205165523233263
5430403G16Rik	143.954837613824	-0.0770416937752779	0.0986321300016913	0.781101389313572	0.434742864860418	0.999734703812778	0.0770416937752779
5730409E04Rik	1681.01004530794	-0.134190271408298	0.0687911346812247	1.95069135042082	0.05109377291885	0.615622165286488	0.134190271408298
5730455P16Rik	3882.15716712512	-0.071020753364617	0.0599707864123797	1.18425582876726	0.236311808279459	0.999734703812778	0.071020753364617
5730480H06Rik	413.642973460412	-0.0354065371703896	0.0897546741704816	0.39448126237011	0.693225758460446	0.999734703812778	0.0354065371703896
